Date,Latitude,Longitude,Temperature_C,Humidity_%,AOD,Fires_Nearby,PM2.5,CO,AQI
2025-06-22,14.0576,70.0947,28.6,49.4,0.33,3,20.9,9.58,50
2025-06-22,18.6925,72.2761,24.9,28.5,0.273,1,29.3,7.02,50
2025-06-08,18.7246,70.1241,25.5,27.3,0.44,1,27.6,8.9,50
2025-06-23,9.5183,91.5572,24.7,82.8,0.453,4,24.3,10.09,50
2025-06-24,30.2595,89.8199,37.0,61.0,0.887,0,88.8,17.67,100
2025-06-04,20.0786,89.8461,24.4,85.4,0.657,4,51.2,18.07,100
2025-06-11,31.8432,88.7734,33.4,44.2,0.465,1,32.7,9.85,50
2025-06-12,32.6601,87.4122,30.7,67.4,0.581,3,41.9,17.0,50
2025-06-26,14.1478,81.8328,31.5,34.3,0.959,1,106.0,18.13,200
2025-06-10,27.0633,86.6261,38.8,63.3,0.202,2,31.7,2.06,50
2025-06-21,21.6962,69.1125,29.8,29.1,0.287,1,26.7,4.4,50
2025-06-04,33.5245,86.0225,35.1,20.1,0.966,1,103.7,19.5,200
2025-06-28,14.2565,90.5585,32.2,85.2,0.962,2,105.1,23.02,200
2025-06-26,27.6566,82.5104,31.2,58.8,0.259,2,19.5,5.21,50
2025-06-27,25.6248,78.3679,43.5,84.9,0.231,1,49.0,2.2,50
2025-06-08,16.5637,76.0454,24.8,43.4,0.479,1,41.2,10.11,50
2025-06-02,11.9614,86.6413,38.4,42.9,0.145,4,17.5,7.34,50
2025-06-09,26.8976,88.0912,35.3,48.0,0.689,1,82.9,14.27,100
2025-06-25,29.4193,93.2581,29.6,69.4,0.17,2,17.0,4.8,50
2025-06-03,17.1532,77.9277,40.1,59.6,0.152,2,19.9,3.99,50
2025-06-11,26.7001,90.3234,22.8,84.8,0.537,0,33.2,10.32,50
2025-06-04,19.4588,84.2793,29.4,21.8,0.962,2,100.1,25.04,200
2025-06-18,28.683,93.6023,26.0,69.6,0.484,0,52.5,12.31,100
2025-06-05,13.7772,83.3066,34.1,43.1,0.421,1,51.1,12.67,100
2025-06-04,33.8162,83.0113,26.4,32.6,0.998,2,103.3,26.73,200
2025-06-15,16.3349,84.7584,34.2,55.7,0.579,3,76.5,15.65,100
2025-06-22,18.6658,89.7301,31.1,55.4,0.438,0,43.2,7.82,50
2025-06-02,9.6847,95.976,29.6,29.6,0.447,1,45.7,11.21,50
2025-06-20,11.2339,70.1333,33.9,34.1,0.275,2,40.0,10.32,50
2025-06-26,22.96,69.5496,30.7,48.6,0.561,0,45.7,12.29,50
2025-06-14,15.7602,95.189,26.6,48.6,0.495,3,54.7,10.71,100
2025-06-19,32.2289,83.3664,46.0,42.2,0.344,1,72.0,10.13,100
2025-06-24,8.4261,85.8322,29.6,30.4,0.244,3,16.4,3.83,50
2025-06-21,18.9937,81.9903,20.9,20.3,0.38,4,53.0,9.88,100
2025-06-01,17.783,70.7161,27.8,87.9,0.558,3,60.4,14.18,100
2025-06-18,8.5605,90.2746,25.7,86.0,0.152,1,10.0,3.32,50
2025-06-20,11.6067,89.6695,36.1,53.9,0.238,3,12.2,7.51,50
2025-06-10,19.9956,77.0394,33.6,89.7,0.953,1,99.8,20.87,100
2025-06-27,22.2931,76.8809,34.0,67.2,0.589,1,69.1,13.4,100
2025-06-29,19.7244,92.2974,30.1,24.8,0.157,1,18.9,3.26,50
2025-06-10,23.3972,70.0984,30.6,28.2,0.724,3,60.2,15.17,100
2025-06-21,25.2588,93.552,30.1,84.1,0.156,0,10.0,2.89,50
2025-06-08,8.2878,75.4432,31.6,64.1,0.765,2,85.7,13.56,100
2025-06-26,21.4588,85.1966,36.2,79.0,0.775,0,92.7,18.25,100
2025-06-30,35.9415,95.1438,33.7,82.9,0.686,3,83.6,16.3,100
2025-06-24,23.0519,87.6656,34.5,51.4,0.759,5,83.8,18.02,100
2025-06-18,27.6487,80.0185,34.5,23.4,0.179,2,24.3,3.23,50
2025-06-04,17.0441,87.9965,36.4,33.2,0.754,1,90.1,15.84,100
2025-06-16,30.4457,77.9754,33.4,24.7,0.223,3,28.3,6.18,50
2025-06-07,30.4147,76.0405,33.8,33.2,0.406,2,31.0,8.25,50
2025-06-24,23.1176,96.9038,37.9,48.7,0.948,2,121.9,22.06,200
2025-06-10,36.3044,89.7729,28.7,28.3,0.553,2,62.6,9.8,100
2025-06-10,11.641,86.6969,27.7,31.7,0.971,3,97.9,19.1,100
2025-06-28,8.4915,78.3034,26.1,51.2,0.18,4,10.0,7.82,50
2025-06-04,30.3346,69.4257,32.9,43.8,0.53,1,65.7,14.11,100
2025-06-26,31.4075,68.9006,22.7,52.7,0.156,1,10.0,4.18,50
2025-06-03,11.486,84.0713,34.3,50.0,0.667,3,81.5,12.87,100
2025-06-18,15.7019,90.0989,31.5,65.1,0.171,0,24.8,6.06,50
2025-06-13,8.509,83.584,37.7,85.6,0.258,3,34.0,7.08,50
2025-06-04,16.5059,92.3828,28.6,27.6,0.333,1,41.7,7.41,50
2025-06-02,30.4211,68.9694,31.0,26.9,0.774,0,67.0,18.57,100
2025-06-23,23.0209,78.6358,37.6,79.7,0.248,1,36.8,7.13,50
2025-06-07,18.0948,74.875,38.9,55.4,0.862,0,116.1,16.5,200
2025-06-14,18.7804,80.9709,28.6,73.6,0.219,0,24.7,1.24,50
2025-06-21,8.0393,70.0989,32.9,35.1,0.132,2,26.7,3.01,50
2025-06-14,16.6942,95.6698,33.5,78.0,0.456,2,51.6,11.07,100
2025-06-11,26.7473,74.4744,33.9,84.7,0.981,1,103.7,21.4,200
2025-06-16,36.2516,94.7469,30.7,64.5,0.199,0,10.0,1.53,50
2025-06-27,32.5648,80.3509,38.4,27.4,0.192,4,30.2,4.54,50
2025-06-16,8.6843,96.5802,22.6,82.7,0.776,1,73.2,10.11,100
2025-06-04,34.0583,84.0677,29.9,75.5,0.381,3,27.0,9.81,50
2025-06-25,30.7128,94.9942,34.2,72.6,0.746,1,71.3,11.99,100
2025-06-17,30.6309,68.1551,34.3,22.6,0.28,0,38.6,4.68,50
2025-06-30,21.2819,89.6989,38.8,75.9,0.514,0,72.9,8.48,100
2025-06-18,19.5422,94.1885,38.0,29.7,0.339,1,66.1,8.63,100
2025-06-16,16.7846,72.0519,30.6,35.6,0.506,2,48.8,11.89,50
2025-06-12,9.9052,70.7876,38.5,60.4,0.792,1,89.5,14.87,100
2025-06-19,14.6188,80.3126,28.4,38.5,0.786,2,84.5,17.03,100
2025-06-07,15.1515,95.0767,36.7,66.3,0.564,2,72.2,13.63,100
2025-06-08,22.0382,83.7292,41.1,62.6,0.936,2,107.7,20.33,200
2025-06-28,29.6759,83.2962,38.1,27.6,0.337,1,45.6,0.5,50
2025-06-20,21.7405,72.0927,32.5,65.9,0.316,3,29.1,12.44,50
2025-06-28,9.6775,68.0229,30.3,84.7,0.652,1,54.1,14.62,100
2025-06-26,35.7759,91.4941,24.4,31.3,0.659,2,56.1,16.43,100
2025-06-13,35.339,70.5397,33.6,61.8,0.142,0,34.8,1.39,50
2025-06-14,30.7705,86.3816,26.4,43.9,0.647,5,52.1,13.57,100
2025-06-23,36.7485,94.5239,28.0,52.2,0.437,3,26.3,9.18,50
2025-06-01,23.79,74.0509,26.0,40.1,0.773,6,61.3,22.46,100
2025-06-06,35.9203,87.2929,29.7,44.8,0.827,1,87.6,16.4,100
2025-06-11,10.1925,70.2823,31.9,22.0,0.597,1,66.8,12.31,100
2025-06-08,18.6047,85.5089,33.4,88.7,0.102,1,28.0,6.25,50
2025-06-11,14.5361,72.754,29.0,63.7,0.673,0,76.4,12.74,100
2025-06-02,13.6792,89.3427,37.3,55.0,0.774,4,91.3,17.51,100
2025-06-28,12.0833,76.7357,31.0,46.9,0.324,0,40.4,3.83,50
2025-06-28,26.05,81.4383,28.1,57.8,0.518,2,41.5,15.25,50
2025-06-27,30.6583,85.3835,33.1,46.6,0.969,4,108.4,19.86,200
2025-06-13,24.7707,72.9669,41.8,45.2,0.368,3,53.4,8.52,100
2025-06-11,12.2619,89.5075,33.7,52.5,0.301,2,44.2,0.5,50
2025-06-13,31.5226,76.7766,30.2,39.3,0.29,1,33.5,5.96,50
2025-06-15,26.4427,87.2088,24.4,32.6,0.603,2,47.2,12.91,50
2025-06-24,19.2568,72.5902,30.9,59.0,0.955,2,85.8,19.27,100
2025-06-23,27.5498,87.9554,33.2,79.0,0.648,1,64.6,9.98,100
2025-06-12,15.5372,71.7175,30.1,30.7,0.373,2,39.3,9.55,50
2025-06-20,18.0106,80.3353,23.7,22.3,0.675,2,49.9,10.7,50
2025-06-05,34.6071,75.169,27.7,37.3,0.662,0,61.2,9.93,100
2025-06-29,16.4246,89.7029,39.3,88.6,0.637,0,88.5,12.22,100
2025-06-10,21.6297,75.599,39.2,78.0,0.243,5,49.8,9.78,50
2025-06-25,33.8141,93.5698,27.6,61.7,0.671,1,68.3,13.82,100
2025-06-30,28.5239,93.8628,35.4,85.0,0.487,7,70.4,13.84,100
2025-06-25,9.8039,73.6968,26.1,51.2,0.117,1,10.0,1.5,50
2025-06-04,12.2718,85.8015,39.0,88.8,0.586,4,85.1,12.37,100
2025-06-30,8.2274,70.5438,33.2,40.7,0.99,2,90.2,22.56,100
2025-06-26,26.2967,79.3546,36.7,36.8,0.415,0,51.7,10.76,100
2025-06-16,20.9825,88.6863,23.4,64.7,0.969,4,78.9,23.6,100
2025-06-20,11.894,87.1233,35.4,46.5,0.187,2,34.2,5.97,50
2025-06-12,35.7801,86.1163,32.0,63.8,0.759,2,63.2,16.84,100
2025-06-21,23.3601,76.1937,36.3,41.3,0.203,1,12.1,1.69,50
2025-06-27,15.0149,78.9627,36.6,63.3,0.346,0,38.0,5.78,50
2025-06-02,22.5175,70.9854,32.3,39.3,0.614,1,57.6,11.35,100
2025-06-09,27.709,88.8517,29.0,23.6,0.634,3,56.2,14.32,100
2025-06-23,10.2109,82.6128,35.9,83.8,0.798,2,81.9,18.52,100
2025-06-17,15.9664,88.5542,31.7,81.8,0.654,4,74.8,14.41,100
2025-06-27,31.402,75.2194,27.6,88.0,0.634,0,59.0,7.69,100
2025-06-20,21.3303,77.4087,27.4,70.2,0.921,0,103.7,20.94,200
2025-06-21,23.8507,77.6922,24.6,67.8,0.507,3,44.9,9.85,50
2025-06-17,20.5517,68.7465,29.4,59.1,0.303,1,38.2,4.88,50
2025-06-22,9.2731,77.8904,37.5,28.8,0.246,4,41.6,8.21,50
2025-06-09,12.8067,91.2958,32.9,33.2,0.46,3,41.4,9.67,50
2025-06-04,20.9207,94.0217,29.4,40.3,0.741,3,68.0,16.37,100
2025-06-08,14.0664,83.0283,36.0,82.3,0.138,1,32.7,3.93,50
2025-06-08,9.4494,81.2095,27.8,32.1,0.216,5,10.0,7.12,50
2025-06-04,32.4658,68.8939,32.5,84.6,0.196,1,28.2,3.92,50
2025-06-25,36.4546,93.4969,31.1,56.6,0.627,1,62.6,13.29,100
2025-06-28,31.0011,68.3773,35.9,70.1,0.319,2,33.3,12.03,50
2025-06-08,32.7598,95.3978,24.1,27.7,0.25,0,13.5,7.59,50
2025-06-25,15.0173,82.1873,27.7,38.8,0.633,1,76.1,15.08,100
2025-06-25,35.8582,77.9161,23.8,87.1,0.785,1,52.0,17.16,100
2025-06-24,13.7108,94.8023,30.7,38.6,0.399,0,28.8,11.36,50
2025-06-18,35.5915,68.7073,38.1,40.8,0.62,5,54.8,16.83,100
2025-06-09,36.8498,84.8613,29.5,33.8,0.188,4,13.7,8.55,50
2025-06-23,28.64,83.919,29.4,29.0,0.942,0,87.1,21.7,100
2025-06-21,36.4532,74.3603,36.4,36.3,0.403,1,51.5,10.1,100
2025-06-03,24.5167,80.4377,37.3,65.0,0.998,2,106.0,22.2,200
2025-06-20,15.5267,86.9157,31.6,51.9,0.981,3,105.0,20.65,200
2025-06-04,20.6729,89.0868,35.4,58.8,0.801,3,80.3,21.57,100
2025-06-30,25.2133,68.0208,26.6,28.6,0.118,4,27.7,4.42,50
2025-06-21,10.1194,95.1687,38.9,76.1,0.589,4,78.4,11.71,100
2025-06-17,26.048,72.7712,42.7,74.9,0.178,2,42.0,5.45,50
2025-06-25,36.4542,74.7738,34.6,21.5,0.906,1,103.8,18.38,200
2025-06-09,13.5131,75.6407,21.6,46.8,0.811,5,58.0,16.84,100
2025-06-05,30.9853,69.0968,29.2,24.8,0.975,1,93.8,18.24,100
2025-06-27,34.3291,71.5685,35.1,75.4,0.648,6,70.4,16.17,100
2025-06-20,35.3673,96.6041,29.9,71.6,0.57,3,52.1,13.23,100
2025-06-10,35.8439,77.1413,38.4,83.1,0.567,1,65.8,9.12,100
2025-06-28,23.1223,71.3437,34.9,36.5,0.448,1,60.4,8.77,100
2025-06-23,36.3419,71.1027,28.5,51.9,0.522,2,49.4,13.45,50
2025-06-22,29.962,88.8643,32.2,32.9,0.672,4,73.5,10.34,100
2025-06-04,12.6885,92.7825,27.5,46.0,0.94,1,73.4,18.81,100
2025-06-29,21.8301,75.4516,31.1,56.6,0.636,1,47.8,13.28,50
2025-06-27,28.8316,68.6064,29.2,23.7,0.871,4,76.5,20.74,100
2025-06-03,15.1729,74.4696,37.9,70.0,0.877,0,115.9,17.12,200
2025-06-01,26.5778,69.639,42.6,58.0,0.567,1,95.7,11.07,100
2025-06-02,27.3314,70.9985,24.8,78.0,0.413,3,43.3,10.98,50
2025-06-22,12.7183,80.5137,22.4,39.0,0.676,2,52.3,14.42,100
2025-06-08,24.3875,74.6676,30.8,83.2,0.501,0,55.6,13.56,100
2025-06-18,30.3772,82.9624,24.4,89.9,0.173,1,21.5,5.2,50
2025-06-18,22.468,75.3513,32.2,84.4,0.44,2,65.8,11.43,100
2025-06-23,8.351,95.2756,35.7,74.5,0.995,1,96.5,20.55,100
2025-06-03,8.2621,94.2724,39.5,76.9,0.144,0,30.7,6.64,50
2025-06-14,18.3539,84.4374,33.0,60.2,0.727,1,74.0,13.92,100
2025-06-23,34.8596,78.2783,31.0,33.3,0.857,3,93.1,16.34,100
2025-06-28,14.6316,79.0533,22.1,67.4,0.684,0,57.1,13.49,100
2025-06-22,26.3965,79.9437,32.1,69.9,0.613,3,54.4,13.23,100
2025-06-01,14.4402,89.0998,32.4,89.0,0.737,3,81.2,15.96,100
2025-06-28,17.3284,81.0975,35.2,57.9,0.486,2,49.4,14.68,50
2025-06-01,32.5932,92.8452,28.5,39.0,0.182,1,15.6,2.56,50
2025-06-05,29.137,95.3787,29.8,67.9,0.966,4,96.4,21.2,100
2025-06-08,10.7666,77.7424,24.6,88.6,0.489,1,57.7,7.01,100
2025-06-04,20.4324,84.2601,20.5,32.4,0.699,3,58.9,19.27,100
2025-06-25,8.8459,70.7566,26.5,42.8,0.578,1,51.7,7.41,100
2025-06-04,21.9458,73.8136,24.1,57.9,0.149,3,13.3,4.77,50
2025-06-02,27.2106,79.9905,33.7,31.9,0.957,2,92.4,17.46,100
2025-06-18,11.4366,73.9799,29.4,21.6,0.813,2,81.4,14.48,100
2025-06-02,16.3777,93.4203,29.3,43.6,0.234,3,28.7,4.41,50
2025-06-27,19.5373,72.5903,27.1,80.6,0.983,0,99.8,17.45,100
2025-06-03,34.6664,81.2142,15.8,23.0,0.763,2,49.7,16.8,50
2025-06-22,36.8044,85.5653,39.5,50.0,0.525,3,70.4,9.45,100
2025-06-04,9.3024,88.0641,27.0,73.4,0.65,2,67.3,16.08,100
2025-06-16,30.0692,79.109,29.9,86.7,0.196,4,10.4,8.59,50
2025-06-25,18.78,93.2039,24.7,89.0,0.604,5,46.4,17.89,50
2025-06-14,19.3813,84.4813,36.9,49.5,0.166,3,23.7,1.76,50
2025-06-10,29.8737,80.7457,32.7,86.5,0.59,0,86.3,10.24,100
2025-06-25,34.6344,69.95,27.9,22.5,0.597,0,49.1,10.98,50
2025-06-22,35.5769,81.476,30.0,72.2,0.887,1,92.0,17.11,100
2025-06-16,24.7366,91.8013,40.4,65.0,0.753,3,87.4,18.16,100
2025-06-23,18.3565,85.8217,31.6,37.5,0.325,1,25.5,7.64,50
2025-06-27,30.8389,92.1327,31.1,55.5,0.9,1,98.6,16.64,100
2025-06-19,15.279,82.3263,27.3,29.1,0.616,3,43.4,13.26,50
2025-06-07,24.3581,71.4354,22.5,81.0,0.646,3,67.8,14.35,100
2025-06-22,18.3988,68.3956,31.2,45.1,0.252,0,16.6,4.7,50
2025-06-02,27.0423,76.7934,33.6,63.8,0.872,2,85.9,16.97,100
2025-06-13,14.9716,88.2417,37.5,31.1,0.938,2,110.8,17.54,200
2025-06-05,13.5562,90.9175,20.8,34.4,0.797,3,73.4,18.94,100
2025-06-19,34.6289,76.5768,26.4,89.4,0.947,1,91.6,17.07,100
2025-06-30,10.9523,82.374,29.1,72.7,0.372,1,30.5,9.36,50
2025-06-01,22.6728,80.2124,32.0,87.3,0.875,1,74.6,18.48,100
2025-06-05,14.4047,79.9052,31.3,40.7,0.54,1,55.1,9.59,100
2025-06-16,9.129,74.7091,31.4,31.5,0.248,4,18.4,7.98,50
2025-06-11,9.0445,71.9548,34.0,55.2,0.702,2,100.3,13.61,200
2025-06-11,13.0814,73.704,27.5,54.6,0.716,2,69.2,16.45,100
2025-06-20,33.1363,69.6046,36.7,32.2,0.358,4,33.0,7.59,50
2025-06-02,16.1919,73.7458,34.2,71.3,0.125,2,15.5,3.72,50
2025-06-16,35.5633,68.2668,30.4,45.3,0.28,1,36.2,6.0,50
2025-06-10,24.867,86.1905,40.0,33.0,0.46,1,72.6,8.46,100
2025-06-16,20.6618,77.1749,39.8,43.2,0.251,8,36.7,8.39,50
2025-06-04,24.8226,96.2212,36.7,59.5,0.275,0,36.4,4.21,50
2025-06-12,22.9843,73.6178,16.9,70.9,0.452,3,31.2,12.88,50
2025-06-19,30.0045,78.029,39.9,53.7,0.966,4,102.1,19.92,200
2025-06-01,16.1924,78.3774,36.0,56.8,0.788,4,91.3,17.62,100
2025-06-02,18.2385,68.2451,42.0,29.7,0.388,2,59.7,4.58,100
2025-06-11,33.9287,92.337,38.2,84.0,0.956,2,113.2,18.75,200
2025-06-09,35.4472,68.9278,39.9,85.0,0.681,2,82.6,15.89,100
2025-06-07,33.8842,95.2652,36.4,67.8,0.51,4,45.0,13.15,50
2025-06-19,20.164,93.8702,38.7,21.2,0.521,2,67.4,12.29,100
2025-06-21,30.6306,83.5301,42.0,57.6,0.47,1,56.2,9.84,100
2025-06-30,21.8137,83.7643,33.1,64.0,0.31,2,52.9,7.7,100
2025-06-03,22.4287,86.9596,24.1,89.6,0.448,2,53.5,12.85,100
2025-06-18,13.9357,79.2245,30.5,89.7,0.575,2,46.8,10.65,50
2025-06-11,25.1428,86.7694,33.9,80.0,0.575,0,54.8,13.95,100
2025-06-16,13.3979,69.2983,32.4,24.5,0.786,1,59.1,14.46,100
2025-06-30,17.6154,69.5674,25.8,86.7,0.423,7,43.4,12.57,50
2025-06-06,32.7959,81.2597,23.8,62.9,0.745,1,59.5,13.69,100
2025-06-24,14.0052,83.939,28.3,76.1,0.62,3,62.2,15.6,100
2025-06-04,10.0636,93.7467,36.0,48.5,0.966,1,100.2,17.24,200
2025-06-16,10.0012,71.0352,39.9,42.4,0.447,3,43.5,8.43,50
2025-06-01,35.2828,91.8568,36.6,52.4,0.911,5,103.1,20.5,200
2025-06-14,22.7007,74.0914,37.3,30.3,0.839,1,107.7,15.7,200
2025-06-20,19.873,79.4284,31.6,45.0,0.674,1,69.5,12.56,100
2025-06-13,31.5155,77.1815,23.3,80.0,0.689,3,48.6,15.04,50
2025-06-06,32.239,79.6045,29.7,22.7,0.176,3,15.7,2.52,50
2025-06-06,17.6335,72.3644,30.7,30.6,0.955,3,101.7,20.86,200
2025-06-29,28.1149,82.6035,29.5,28.8,0.196,1,16.8,5.16,50
2025-06-24,30.3626,91.2476,32.3,48.2,0.607,2,53.2,9.99,100
2025-06-30,26.9849,80.8045,34.2,89.8,0.397,4,66.2,10.43,100
2025-06-06,12.3963,82.2278,36.3,32.1,0.487,3,43.0,11.65,50
2025-06-08,33.4006,92.6143,30.6,30.2,0.649,4,88.5,15.85,100
2025-06-12,23.6337,88.4757,22.5,84.1,0.918,4,79.6,20.59,100
2025-06-04,16.1917,82.2232,29.6,81.7,0.512,2,59.6,11.94,100
2025-06-02,20.3316,75.4732,32.2,22.3,0.989,1,104.4,20.98,200
2025-06-05,9.0896,93.6629,38.1,72.6,0.634,2,66.8,14.17,100
2025-06-01,11.7081,84.7336,29.2,65.9,0.244,2,36.5,6.62,50
2025-06-15,30.2009,74.4133,34.6,73.7,0.271,1,40.2,9.0,50
2025-06-20,8.0003,75.8045,33.5,54.6,0.744,2,78.7,18.5,100
2025-06-28,20.0804,91.2909,32.2,89.4,0.145,9,25.1,7.17,50
2025-06-30,23.1528,69.2802,36.7,23.1,0.532,2,61.9,10.39,100
2025-06-07,9.5844,96.7707,28.7,36.4,0.233,3,10.0,8.7,50
2025-06-01,36.2193,71.7802,29.1,47.8,0.49,2,30.5,15.38,50
2025-06-16,14.5576,91.086,31.9,51.5,0.775,1,80.1,15.94,100
2025-06-19,16.8218,79.4485,28.8,84.5,0.513,1,46.3,11.76,50
2025-06-27,16.8143,82.2743,34.5,59.2,0.247,1,30.6,4.79,50
2025-06-30,14.6821,93.5389,28.4,23.2,0.327,2,26.9,8.6,50
2025-06-10,8.0427,79.9744,33.1,48.6,0.431,2,36.5,5.66,50
2025-06-17,29.151,83.5873,31.5,49.2,0.163,1,10.0,2.71,50
2025-06-28,36.0385,69.4297,33.1,87.6,0.626,4,58.8,15.97,100
2025-06-08,14.5045,68.0681,29.7,61.9,0.647,0,71.8,11.19,100
2025-06-25,27.2284,75.0992,30.3,64.5,0.156,1,10.0,4.73,50
2025-06-27,29.515,87.7369,32.5,69.9,0.462,4,60.4,12.28,100
2025-06-30,32.6043,71.5167,33.0,73.9,0.473,2,41.4,11.62,50
2025-06-27,20.2562,71.2991,32.0,64.5,0.4,2,54.9,7.99,100
2025-06-05,16.785,79.9179,40.5,36.6,0.602,2,70.8,14.57,100
2025-06-01,17.4336,86.7873,27.0,81.2,0.411,4,33.5,13.92,50
2025-06-04,28.666,88.6501,31.7,71.2,0.475,3,47.1,10.02,50
2025-06-27,31.6866,73.1751,24.1,71.9,0.818,4,78.8,17.02,100
2025-06-08,13.2668,70.3081,33.9,89.8,0.246,3,33.0,6.08,50
2025-06-16,18.7573,95.2715,26.4,76.2,0.657,1,61.7,14.19,100
2025-06-03,34.1563,75.5593,30.6,78.0,0.555,1,55.6,9.54,100
2025-06-05,31.3941,92.747,30.1,86.6,0.375,4,32.0,8.59,50
2025-06-16,36.5609,93.0413,33.4,30.6,0.755,1,91.6,18.51,100
2025-06-25,29.8732,90.4032,29.2,54.8,0.596,0,59.3,14.19,100
2025-06-16,19.4027,72.8962,29.0,60.6,0.53,0,57.2,8.62,100
2025-06-27,25.1285,91.8322,39.2,43.0,0.701,4,85.9,19.75,100
2025-06-16,27.1694,90.3083,33.4,78.8,0.822,1,83.1,16.08,100
2025-06-28,10.2752,85.305,29.2,73.4,0.975,1,120.3,20.67,200
2025-06-22,23.7904,77.7789,30.7,70.5,0.666,2,80.0,14.4,100
2025-06-05,28.5703,75.6127,40.2,89.8,0.887,3,98.6,21.08,100
2025-06-22,12.8523,71.5348,30.8,38.2,0.101,3,31.8,1.23,50
2025-06-06,30.6383,82.783,28.6,71.5,0.577,2,64.9,11.49,100
2025-06-08,24.9294,84.9726,28.6,58.6,0.293,3,16.3,5.53,50
2025-06-19,35.6144,78.4208,29.3,41.9,0.185,0,26.3,1.59,50
2025-06-05,9.2302,81.7854,29.0,31.2,0.579,1,60.6,10.59,100
2025-06-29,15.6945,78.5419,25.6,82.7,0.772,2,72.3,14.77,100
2025-06-26,25.4451,86.5892,26.4,61.7,0.471,2,51.8,11.7,100
2025-06-23,16.6002,94.1365,27.9,77.7,0.703,2,70.6,14.29,100
2025-06-01,28.7183,72.7537,35.0,58.2,0.541,3,41.5,11.81,50
2025-06-06,30.0112,79.0609,30.1,35.4,0.493,4,35.9,8.19,50
2025-06-04,10.973,72.0852,31.0,43.6,0.361,1,29.0,9.7,50
2025-06-17,22.9018,86.1234,38.4,46.7,0.444,2,77.0,6.45,100
2025-06-23,22.7578,89.1372,38.5,88.1,0.415,1,60.8,8.99,100
2025-06-03,18.7091,95.0255,30.6,20.4,0.682,5,74.5,18.8,100
2025-06-15,35.0548,76.0873,28.8,89.0,0.204,1,19.7,7.65,50
2025-06-27,31.9977,95.5561,27.7,88.6,0.183,2,10.0,1.89,50
2025-06-23,28.2191,69.8346,35.5,89.7,0.694,0,63.1,13.52,100
2025-06-09,28.7155,85.4874,31.0,53.4,0.592,2,70.7,14.38,100
2025-06-15,21.3898,69.6568,30.1,87.5,0.487,0,65.5,8.93,100
2025-06-27,34.7088,93.9195,27.9,47.7,0.237,3,27.3,8.4,50
2025-06-26,28.1433,83.3645,28.2,21.8,0.47,3,39.4,6.82,50
2025-06-08,29.1405,87.4111,33.6,35.7,0.811,1,82.4,17.02,100
2025-06-29,32.989,92.1156,25.4,86.2,0.901,4,90.1,20.92,100
2025-06-18,15.9481,72.359,37.0,21.0,0.732,3,82.5,13.85,100
2025-06-18,31.4051,69.1192,29.3,58.2,0.154,1,12.8,5.18,50
2025-06-08,13.662,93.4876,31.3,25.3,0.703,1,66.9,12.51,100
2025-06-26,18.0149,77.1331,25.3,40.0,0.317,2,18.0,10.59,50
2025-06-28,17.7327,71.7404,31.9,26.2,0.384,3,40.0,8.53,50
2025-06-30,36.3772,81.5854,30.4,80.2,0.276,4,12.4,7.2,50
2025-06-11,32.8396,85.3509,31.7,61.4,0.798,4,88.5,15.89,100
2025-06-26,28.3339,68.8981,39.4,83.1,0.684,6,63.8,15.98,100
2025-06-23,29.0846,75.972,32.9,68.2,0.651,3,80.1,13.11,100
2025-06-28,24.3001,68.9512,28.0,88.0,0.701,1,61.8,15.12,100
2025-06-18,35.4656,80.1897,28.4,55.7,0.313,1,27.7,7.28,50
2025-06-20,22.3915,93.9579,35.0,64.7,0.5,3,63.1,11.32,100
2025-06-28,19.035,96.4969,38.5,60.3,0.67,2,76.9,14.74,100
2025-06-06,12.728,86.4744,33.4,53.9,0.673,3,65.0,12.77,100
2025-06-20,30.8,72.6875,35.4,79.2,0.813,1,92.3,14.69,100
2025-06-25,29.2989,94.2696,35.0,65.1,0.358,3,65.3,11.07,100
2025-06-14,19.1463,82.9712,39.1,76.1,0.793,1,100.8,14.87,200
2025-06-16,8.7306,72.4587,22.3,75.0,0.496,1,30.5,11.01,50
2025-06-18,32.3309,94.7301,35.3,33.4,0.703,4,74.7,11.45,100
2025-06-14,8.3311,89.9666,36.9,65.5,0.51,2,56.6,12.05,100
2025-06-27,28.4073,89.2195,25.3,34.0,0.954,0,78.0,21.4,100
2025-06-16,36.1375,88.5662,27.6,60.8,0.261,0,28.5,5.46,50
2025-06-04,20.6922,73.8099,27.7,67.4,0.708,3,64.1,16.0,100
2025-06-21,14.8142,74.1192,28.4,89.8,0.619,0,62.7,15.52,100
2025-06-09,28.4413,87.9605,29.6,22.1,0.255,1,10.0,6.17,50
2025-06-05,31.6967,74.372,33.2,26.4,0.159,1,27.6,2.31,50
2025-06-04,23.8465,80.7215,36.3,25.4,0.819,4,85.4,17.5,100
2025-06-23,36.044,90.6781,37.4,47.9,0.242,4,25.2,5.62,50
2025-06-14,9.4984,90.7346,27.8,77.5,0.268,4,10.1,9.31,50
2025-06-25,22.6391,81.1446,27.8,79.1,0.981,1,85.6,22.7,100
2025-06-08,28.8352,90.9735,38.6,71.6,0.746,2,83.2,18.05,100
2025-06-08,33.0166,92.32,35.2,82.8,0.325,2,49.2,6.04,50
2025-06-26,13.1984,86.9885,32.4,42.6,0.632,0,62.4,12.78,100
